Numéro;genus;sp;LIB_PAYS;N_ESSEM;N_CTFT;ORIGINE;CRS;DURETE;D12;NE_D12;CV_D12;HYGRO;SATUR;RB;Champ1;RV;RT;RR;FEND;TRACTION;CIS;C12;NE_C12;CV_C12;C_T_HUMID;C_REPERE;F12;NE_F12;CV_F12;E;W
2859;Scyphocephalium;mannii;Gabon;2122;20126;;R;3.8;0.61;2;;0.0035;22;8.3;;0.38;4.7;2.3;13.2;2.2;7,6;55.9;2;;71;*;107.9;2;;11870;11
2754;Scyphocephalium;mannii;Gabon;2024;19906;;R;2.6;0.61;2;;0.003;21;9.8;;0.47;5;3;13.2;2.1;5,3;52.7;2;;68;*;88;2;;11576;14
2132;Scyphocephalium;mannii;Gabon;1418;16126;;C;3.8;0.63;10;5;0.0033;21;9;;0.43;7.2;3.3;13.2;2;7,1;53.1;9;10;55;*;97.7;9;7;13244;14
2115;Scyphocephalium;mannii;Gabon;1401;16132;;C;4.2;0.65;9;5;0.0036;21;8.5;;0.4;4.8;2.4;14;1.8;5,3;51;9;7;68;*;91.4;8;10;11772;12
2771;Scyphocephalium;mannii;Gabon;2038;19902;;R;2.8;0.65;2;;0.0035;25;10.2;;0.41;7.1;3.8;18.1;2.6;7,1;47;2;;68;*;81.2;2;;9418;12
2785;Scyphocephalium;mannii;Gabon;2052;19904;;R;3.3;0.66;2;;0.0036;21;8.9;;0.42;5.5;3.6;14;1.8;5,5;54.2;2;;68;*;100.6;2;;12557;17
2786;Scyphocephalium;mannii;Gabon;2052A;19904;A;R;2.6;0.67;2;;0.0036;27;11.2;;0.41;6.8;4.4;13.2;2.2;6,6;50.5;2;;68;*;104.5;2;;11576;17
2126;Scyphocephalium;mannii;Gabon;1412;16135;;C;5.8;0.74;10;7;0.0039;22;9.3;;0.42;6.1;3.8;12.5;2.2;8,0;41.4;10;10;56;*;79.4;9;19;14126;12
2749;Scytopetalum;klaineanum;Gabon;2020;16746;;C;5.4;0.75;10;4;0.003;26;13.3;;0.51;9.3;4.3;17.7;3;9,4;52.8;10;9;101;*;122.1;10;16;15402;38
2758;Scytopetalum;klaineanum;Gabon;2027;16748;;S;5.5;0.78;9;4;0.0032;29;14.5;;0.5;10.2;4.7;28.2;4.6;9,8;57.3;9;3;92;*;139.5;8;8;14911;36
2741;Scytopetalum;klaineanum;Gabon;2012;16745;;S;6;0.8;8;2;0.0029;26;14.2;;0.55;10.2;4.7;19.6;3.2;11,8;53.6;7;6;133;*;148.3;8;6;16579;47
2763;Scytopetalum;klaineanum;Gabon;2031;16747;;S;5.3;0.82;7;4;0.0034;26;13.3;;0.51;9;4.2;24.6;3.8;8,7;68.3;7;6;74;*;149.1;7;8;14126;44
2744;Scytopetalum;klaineanum;Gabon;2015;16744;;C;6;0.87;10;6;0.003;27;15;;0.56;10.8;5.4;24.1;4;12,5;60;10;4;109;*;155;10;5;18050;51
924;Scytopetalum;tieghemii;Cote d'Ivoire;0351;00755;;C;2.3;0.71;12;6;0.0008;26;18.2;;0.7;;;26.8;4.4;;61.7;17;8;50;*;121.6;17;7;;16
1473;Sebertia;acuminata;Nouvelle Caledonie;0804;06150;;S;7.2;0.85;8;6;0.0073;;17.2;;;13.4;6.8;24.7;3.4;;70.5;8;16;55;*;141.5;6;20;12066;25
1491;Serianthes;sachetae;Nouvelle Caledonie;0822;06160;;C;2.7;0.58;10;3;0.0037;32;10;;0.31;6.3;2.4;15.5;2.5;8,0;40.2;10;6;64;*;75.4;7;14;7750;16
3235;Shorea-antho;assamica;Philippines;2497;23735;;R;2.6;0.53;2;;0.0026;26;11.3;;0.43;6.5;3.6;11.8;2.1;;41;2;;67;*;69.8;2;;;22
1666;Shorea-antho;hypochra;Cambodge;0996;11100;;C;4.4;0.64;10;6;0.0033;24;10.3;;0.43;7;3.1;19.2;2.3;6,7;59;10;6;51;*;122.3;10;6;12655;25
1667;Shorea-antho;hypochra;Cambodge;0997;11135;;C;3.2;0.71;10;3;0.0022;26;15;;0.58;9.5;4.6;20.6;3.2;8,4;63.6;10;5;66;*;132.6;9;3;10399;34
1657;Shorea-antho;hypochra;Cambodge;0987;10843;;C;5.8;0.8;10;9;0.0036;27;12.9;;0.48;9.1;4.3;23.1;2.8;7,8;72.5;10;9;50;*;142.4;9;12;15500;40
2479;Shorea-antho;polita;Philippines;1765;17952;;S;1.5;0.51;7;5;0.0035;51;13.3;;0.26;8.5;3.7;13.7;2.2;;35.8;7;6;84;*;54.5;7;10;8535;6
2480;Shorea-antho;polita;Philippines;1765A;17952;A;S;2.3;0.52;3;2;0.0037;46;11.6;;0.25;8.5;3.7;12.9;1.9;;39.3;3;2;79;*;82.8;3;7;8927;20
3287;Shorea-pentacme;contorta;Philippines;2549;25834;;C;1.4;0.48;10;3;0.0028;29;10.6;;0.37;6.7;3;10.3;2.2;5,9;38.7;10;3;60;*;78.2;10;7;8633;22
3315;Shorea-pentacme;contorta;Philippines;2577;25967;;S;2;0.52;9;7;0.0028;32;12.7;;0.4;7.9;4.2;10.6;2.4;6,9;44.1;9;8;83;*;90.1;6;8;10301;28
3307;Shorea-pentacme;contorta;Philippines;2569;25894;;C;1.9;0.56;10;7;0.0028;32;13.4;;0.42;8.7;4.9;14.5;2.5;7,7;47.4;10;7;72;*;80.5;6;8;7848;27
3305;Shorea-pentacme;contorta;Philippines;2567;25890;;C;2.2;0.57;10;6;0.0028;31;13.5;;0.44;8.3;5.2;14.9;2.6;7,0;47.4;10;7;81;*;84.2;8;6;9614;24
3280;Shorea-pentacme;contorta;Philippines;2542;25650;;S;2.5;0.64;8;10;0.0029;30;14.1;;0.47;8.6;4.9;12;2.5;7,3;54.3;8;8;68;*;98.8;8;7;10791;52
3239;Shorea-pentacme;sp;Philippines;2501;23736;;R;2;0.5;2;;0.0025;27;11.6;;0.43;8.3;3.8;11.5;2.4;6,3;44.8;2;;69;*;83.9;2;;;22
2483;Shorea-pentacme;sp;Philippines;1768;17956;;C;3.1;0.63;10;3;0.0026;26;13.2;;0.51;8.7;3.9;17.7;2.5;7,1;49.7;10;6;88;*;106.6;9;5;12459;29
3234;Shorea-richetia;hopeifolia;Philippines;2496;23731;;C;1.1;0.44;10;5;0.0024;27;10.6;;0.39;7.9;2.1;9.8;1.9;5,1;36.2;10;4;72;*;68.5;10;5;8044;15
3238;Shorea-richetia;hopeifolia;Philippines;2500;23734;;R;1.5;0.5;2;;0.0026;23;10.2;;0.44;6.9;3.1;8.7;1.8;;44;2;;68;*;78;2;;;22
2532;Shorea-richetia;sp;Indonesie Sumatra;1817;18040;;S;2;0.49;6;9;0.0025;26;11.2;;0.43;7.3;3.8;8.6;1.7;6,6;45.1;7;13;45;*;93.5;6;5;11282;22
3958;Shorea-richetia;sp;Malaisie Peninsule;3202C;27836;C;S;2.9;0.58;7;5;0.0033;24;9.5;;0.4;7.3;2.4;;;;50.6;7;8;19;;102;7;7;11478;
3309;Shorea-rubro;almon;Philippines;2571;25845;;S;2.3;0.6;7;4;0.0031;28;11.4;;0.41;7.2;3.5;12.2;2.6;4,8;45.5;7;4;60;*;91.7;7;5;8437;23
3957;Shorea-rubro;leprosula;Malaisie Peninsule;3201C;27835;C;S;2.9;0.58;4;4;0.003;27;11.5;;0.43;7.9;3.6;;;;51;4;9;23;;95.2;4;2;10987;
2468;Shorea-rubro;negrosensis;Philippines;1754;17950;;C;2;0.58;9;3;0.0034;32;11.7;;0.37;7.1;4;15.6;2.6;7,1;42.5;10;8;84;*;90.8;10;6;10497;17
3312;Shorea-rubro;negrosensis;Philippines;2574;25966;;S;2.5;0.61;8;5;0.003;30;13.2;;0.44;7.7;3.7;13.8;2.8;7,9;49.6;8;4;74;*;102.1;7;6;12164;27
3256;Shorea-rubro;negrosensis;Philippines;2518;25647;;S;2.1;0.63;7;6;0.0032;27;11.9;;0.44;6.6;4.1;13.3;2.7;9,0;48.9;7;10;40;*;95.8;6;7;9908;29
3313;Shorea-rubro;negrosensis;Philippines;2575;25987;;C;2.5;0.63;10;4;0.0031;30;13.2;;0.44;8.2;3.7;15.9;3.1;8,6;48.1;10;5;52;*;93;8;5;10006;32
3282;Shorea-rubro;negrosensis;Philippines;2544;25844;;S;3.2;0.66;9;6;0.0029;29;13.7;;0.47;9.1;5.4;14.4;3.1;6,7;55.2;9;5;68;*;105.5;6;6;10399;34
3303;Shorea-rubro;negrosensis;Philippines;2565;25964;;C;2.8;0.71;10;4;0.0034;29;13.1;;0.45;7.7;4.2;20.2;3.3;8,9;54.4;10;6;75;*;108.4;9;5;10987;38
3310;Shorea-rubro;negrosensis;Philippines;2572;25893;;C;3.1;0.71;10;5;0.0033;28;13;;0.46;6.9;5;12.6;2.9;6,2;54.3;10;5;64;*;100.9;9;8;11085;34
3252;Shorea-rubro;palosapis;Philippines;2514;25615;;C;1.3;0.47;10;6;0.0029;30;10.9;;0.36;7.3;3.1;9.9;2.2;6,9;39.5;10;7;39;*;80.6;9;7;9025;27
3237;Shorea-rubro;palosapis;Philippines;2499;23732;;C;1.4;0.48;10;6;0.0027;28;10.7;;0.38;7.3;2.2;10.7;2.3;5,1;43.5;10;4;44;*;80.1;10;6;8240;21
2472;Shorea-rubro;palosapis;Philippines;1758;17955;;C;1.5;0.48;10;8;0.0027;26;9.8;;0.38;5.9;3.2;11.5;2;6,9;41;10;7;59;*;80.7;10;11;10104;19
3311;Shorea-rubro;palosapis;Philippines;2573;25891;;C;1.5;0.51;9;3;0.0029;33;12.4;;0.38;7.7;3.8;11.5;2.5;7,2;44.3;10;5;54;*;84.9;7;7;9418;19
3260;Shorea-rubro;palosapis;Philippines;2522;25646;;C;1.5;0.51;9;7;0.003;29;10.8;;0.37;6.9;3.1;11.9;2.3;7,0;43.4;10;4;40;*;78.6;9;8;8633;26
3285;Shorea-rubro;palosapis;Philippines;2547;25831;;S;1.3;0.51;6;6;0.0031;30;10.3;;0.34;6.8;2.6;12;2.4;5,8;39.1;6;6;35;*;78.3;6;8;7456;16
3317;Shorea-rubro;palosapis;Philippines;2579;25989;;C;1.5;0.52;10;5;0.0032;30;10.5;;0.35;6.8;2.4;10.9;2.4;6,2;39.9;10;8;76;*;72.5;10;7;8437;22
3302;Shorea-rubro;palosapis;Philippines;2564;25847;;C;2.3;0.53;10;4;0.0031;30;10.7;;0.36;6.9;2.3;11.8;2;4,8;41.4;10;12;50;*;80;10;7;8240;17
3266;Shorea-rubro;palosapis;Philippines;2528;25616;;S;1.9;0.55;7;6;0.003;29;11.5;;0.4;7.7;2.9;12;2.4;4,6;46.2;7;8;43;*;87.1;6;5;7848;29
3308;Shorea-rubro;palosapis;Philippines;2570;25963;;S;2.1;0.57;7;3;0.003;26;11.1;;0.43;6.9;3.3;11.2;2.5;7,7;47.3;7;3;73;*;95.5;6;2;9810;33
2581;Shorea-rubro;palosapis;Philippines;1866;18283;;S;2.3;0.58;7;12;0.0032;30;11.7;;0.39;7;2.9;13.7;2;;40.8;7;12;81;*;71.9;3;11;8437;19
2533;Shorea-rubro;pauciflora;Indonesie Sumatra;1818;18043;;C;2.3;0.6;10;7;0.0035;26;9.7;;0.37;6.8;2.7;13.9;2;7,1;52.4;10;9;53;*;101.8;9;9;10497;18
3286;Shorea-rubro;polysperma;Philippines;2548;25832;;S;2.7;0.61;8;3;0.0034;29;11.6;;0.4;6.5;3.5;14.6;2.7;7,6;49.1;9;5;54;*;97.8;9;5;9221;24
3264;Shorea-rubro;polysperma;Philippines;2526;25617;;C;2.6;0.62;10;4;0.0032;31;12.9;;0.42;7.8;4.8;16.8;3;6,5;49.7;10;4;37;*;90.5;10;11;10202;27
3272;Shorea-rubro;polysperma;Philippines;2534;25648;;S;2.6;0.65;9;10;0.0034;27;11.4;;0.42;6.9;4;13.6;2.4;;47.3;9;4;35;*;79.3;8;10;7358;16
3306;Shorea-rubro;polysperma;Philippines;2568;25892;;C;2.9;0.67;9;5;0.0036;29;11.5;;0.4;6.5;3.6;17.1;2.8;6,4;50.1;10;6;55;*;83.2;9;11;9418;21
3300;Shorea-rubro;polysperma;Philippines;2562;25846;;C;3.6;0.71;10;4;0.0034;29;13.3;;0.46;7.6;5.1;16.6;2.9;8,2;59.5;10;5;62;*;107.9;10;7;10595;26
3304;Shorea-rubro;polysperma;Philippines;2566;25965;;C;3.1;0.71;10;4;0.0031;29;13.9;;0.48;8.8;5.2;16;2.8;8,5;59.2;10;5;62;*;113.9;10;8;13047;38
3955;Shorea-rubro;sp;Indonesie Kalimantan;3199C;28258;C;S;5.2;0.9;3;2;0.0029;22;12.8;;0.58;8.8;4.9;;;;80;2;;36;;154.1;3;2;18050;
3953;Shorea-rubro;sp;Indonesie Kalimantan;3197C;28259;C;S;5.7;0.91;3;2;0.0029;22;13.2;;0.6;8.8;4.9;;;;82.8;3;3;36;;162.2;3;1;18345;
3954;Shorea-rubro;sp;Indonesie Kalimantan;3198C;28257;C;S;5.9;0.93;3;2;0.0028;17;10.8;;0.64;8.8;4.9;;;;85.9;3;4;36;;162.5;3;3;19130;
3984;Shorea-rubro;sp;Malaisie n.p.;3228C;28261;C;S;2.4;0.68;5;2;0.0037;25;10.2;;0.41;8.3;4.3;;;;50;5;7;25;;100.7;5;7;10889;
1821;Shorea-rubro;sp;Malaisie n.p.;1148;15007;;C;2.6;0.7;8;4;0.0039;30;11.7;;0.39;;;23.2;3.5;11,0;55.4;10;7;30;*;96.5;10;7;12361;22
4018;Shorea-rubro;sp;Malaisie n.p.;3269C;;C;C;3.8;0.79;10;3;0.0033;25;12.8;;0.51;8.3;5.2;;;;54.3;10;8;40;;114;9;8;12255;
3627;Shorea-rubro;sp;Malaisie Peninsule;2878C;27827;C;S;2.7;0.64;7;6;0.0032;26;11.4;;0.44;6.5;4;15.5;3.2;;57.3;7;3;25;;97.1;7;10;9712;24
3318;Shorea-rubro;sp;Malaisie Peninsule;2580;26040;;S;2.2;0.69;6;3;0.0034;30;13;;0.43;8.7;5.5;12;2.3;;48.5;6;14;42;*;73;6;16;9221;17
3983;Shorea-rubro;sp;Sabah;3227C;28260;C;S;1.2;0.47;6;9;0.0025;26;11;;0.42;7.7;2.8;;;;35;6;10;13;;65.2;5;5;7358;
2487;Shorea-shorea;guiso;Philippines;1772;17953;;C;7;0.87;10;3;0.003;27;15.3;;0.57;9.4;4.8;20.1;3;10,3;68.8;10;7;81;*;132.7;9;8;13440;28
4023;Shorea-shorea;sp;Asie;3274C;;C;R;6.6;0.95;6;9;0.0028;21;13;;0.62;9.7;5.1;;;;80;6;10;44;;153.4;6;14;17517;
3952;Shorea-shorea;sp;Indonesie n.p.;3196C;30414;C;S;7;0.88;9;6;0.0027;23;13.6;;0.59;10;4.4;;;;84.5;8;8;42;;164.5;9;11;18541;
3956;Shorea-shorea;sp;Indonesie n.p.;3200C;30413;C;S;8.3;0.94;6;6;0.0033;23;12.8;;0.56;8.9;4;;;;84.8;6;9;43;;170.9;6;9;18737;
3292;Simaba;multiflora;Guyane Francaise;2554;25593;;C;1.8;0.52;10;4;0.0025;29;12.7;;0.44;7.9;4.4;10;1.6;4,8;38.5;10;7;59;*;61.8;9;12;9320;6
296;Simaba;multiflora;Guyane Francaise;0101G;;G;C;;0.55;17;;0.0028;33;14.1;;0.43;;;;;;;;;;;;;;;
648;Simarouba;amara;Bresil n.p.;0213V;;V;C;1.6;0.44;10;2;0.0027;27;9.5;;0.35;6.5;2.8;;;;38.1;10;4;16;*;75.4;10;7;9810;
85;Simarouba;amara;Bresil n.p.;0029V;;V;C;;0.48;10;2;0.0019;23;12;;0.52;5.7;2.3;;;;;;;;;;;;;
481;Simarouba;amara;Guadeloupe;0163;01955;;C;0.6;0.35;10;5;0.0021;29;10.4;;0.36;;;7.9;1.4;;29.4;20;;;;51.7;10;;;12
2529;Simarouba;amara;Guadeloupe;1814;18071;;C;0.8;0.38;9;7;0.0026;40;10.8;;0.27;6.4;3.3;7.4;1.3;5,9;33.5;10;8;48;*;62.6;10;9;8339;9
2524;Simarouba;amara;Guadeloupe;1809;18070;;C;0.9;0.39;10;4;0.0024;39;12.8;;0.33;7.1;3.5;9.3;1.7;5,8;33;10;5;44;*;65.3;10;7;9418;8
1110;Simarouba;amara;Guyane Francaise;0464G;;G;S;;0.39;9;;0.0028;37;9.8;;0.26;;;;;;;;;;;;;;;
39;Simarouba;amara;Guyane Francaise;0013G;;G;S;;0.4;6;;0.0028;35;8.7;;0.25;;;;;;;;;;;;;;;
1979;Simarouba;amara;Guyane Francaise;1267G;;G;C;;0.4;14;;0.0031;33;8.7;;0.26;;;;;;;;;;;;;;;
2103;Simarouba;amara;Guyane Francaise;1389;16106;;C;0.7;0.41;6;7;0.0028;37;11.2;;0.3;6.6;3.1;9.6;1.5;3,8;37.1;10;9;56;*;73.5;10;13;7652;9
2543;Simarouba;amara;Guyane Francaise;1828;17431;;C;1.4;0.42;10;8;0.0024;29;10.4;;0.36;5.8;3.1;9.5;1.7;4,4;42.6;10;9;51;*;77;8;9;8829;10
2576;Simarouba;amara;Guyane Francaise;1861;17432;;C;1.2;0.42;9;3;0.0025;28;9.9;;0.35;6.5;2.8;7.8;1.3;6,2;38.9;10;5;55;*;70.1;7;4;7259;12
2291;Simarouba;amara;Guyane Francaise;1577;16696;;C;1.3;0.42;7;9;0.0026;30;9.9;;0.33;7.6;2.5;11.1;1.6;3,7;40.2;10;7;48;*;71.8;8;6;7750;12
2294;Simarouba;amara;Guyane Francaise;1580;16704;;C;1.3;0.43;10;5;0.003;38;10;;0.26;7;3.1;9.3;1.5;3,8;39.1;10;5;73;*;73;10;12;8927;12
745;Simarouba;amara;Guyane Francaise;0252G;;G;S;;0.44;8;;0.0028;34;10.6;;0.31;;;;;;;;;;;;;;;
1319;Simarouba;amara;Guyane Francaise;0656;06781;;C;1.8;0.46;8;10;0.0025;23;10.2;;0.44;6.3;3.4;8;1.6;5,0;34.8;9;15;43;*;67.3;7;8;9025;7
2200;Simarouba;amara;Guyane Francaise;1486;16625;;C;1.9;0.47;9;5;0.003;30;9.3;;0.31;6.2;2.6;10.2;1.8;5,7;36.9;10;6;69;*;84.6;9;4;9712;13
925;Simarouba;amara;Guyane Francaise;0351G;;G;S;;0.47;7;;0.0035;52;12.3;;0.24;;;;;;;;;;;;;;;
3858;Simarouba;amara;Martinique;3112;30223;;S;0.5;0.35;7;4;0.0023;29;9;;0.31;5.8;1.7;6.5;1.1;2,8;25.4;7;7;11;;42.7;7;19;5788;7
3851;Simarouba;amara;Martinique;3105;30222;;S;0.5;0.36;7;8;0.0025;33;9.2;;0.28;5.4;2.3;3.6;0.7;2,0;23.7;7;13;9;;45.2;6;16;5494;4
3812;Simarouba;amara;Martinique;3066;30146;;C;0.6;0.36;9;7;0.0026;34;1;;0.03;5.9;2.7;5.2;1.6;2,0;30;10;9;8;;56.2;9;15;7554;8
781;Sindora;klaineana;Gabon;0271;01274;;C;3;0.61;10;8;0.0039;32;10.3;;0.32;;;12.4;1.9;;48.7;20;12;20;*;82.1;7;13;;19
789;Sindora;siamensis;Indochine n.p.;0275;;;C;6;0.78;10;4;0.0042;28;11.4;;0.41;;;12.6;1.8;;68.4;20;5;30;*;108.5;10;;;20
382;Sindora;tonkinensis;Indochine n.p.;0130;;;C;4.8;0.7;10;8;0.0042;25;9.2;;0.37;;;13;2.3;;44.7;20;9;20;*;75.6;10;;;17
2017;Sindoropsis;letestui;Gabon;1304;15777;;C;4.5;0.64;6;4;0.0027;21;10.7;;0.51;5.2;3.1;13.1;2.5;9,6;57.6;10;5;58;*;123.4;9;8;13047;26
1010;Sindoropsis;letestui;Gabon;0397;04934;;C;2.7;0.66;26;4;0.0038;25;9.2;;0.37;;;19.6;2.1;;64.5;26;10;48;*;108.6;28;;14715;26
3021;Sindoropsis;letestui;Gabon;2283;20970;;C;4.4;0.67;10;4;0.0036;24;10.1;;0.42;6.6;3.2;18;2.4;9,1;51.1;10;5;101;*;90.8;7;14;10006;21
3011;Sindoropsis;letestui;Gabon;2273;20972;;C;4.7;0.68;10;4;0.0034;24;10.4;;0.43;6.4;3.2;17.3;2.9;10,5;66.8;10;6;63;*;135.5;10;6;12459;36
2019;Sindoropsis;letestui;Gabon;1306;15778;;C;5.4;0.73;9;11;0.0005;15;13.9;;0.93;8;4.2;20.8;2.8;12,5;56.1;10;5;83;*;133.6;6;12;16775;35
2013;Sindoropsis;letestui;Gabon;1300;15776;;C;8.8;0.77;6;3;0.0034;19;10.2;;0.54;6.1;2.9;23.9;2.7;9,6;65.1;10;6;55;*;133.1;9;17;17069;37
2008;Sindoropsis;letestui;Gabon;1295;15787;;C;7.1;0.81;7;5;0.0045;26;12;;0.46;8.3;4.6;22.2;2.8;7,4;69.7;10;4;72;*;159.8;4;12;20209;52
2005;Sindoropsis;letestui;Gabon;1292;15775;;C;5.5;0.83;8;7;0.0036;23;11.8;;0.51;7;4.1;22;3;8,7;55.3;10;14;69;*;134.5;9;4;15990;41
3121;Sleumerodendron;austrocaledonicum;Nouvelle Caledonie;2383;22998;;C;1.6;0.55;10;3;0.0029;31;12.8;;0.41;9.9;2.4;11.8;2.4;6,1;45.3;10;7;76;*;83.4;10;7;8731;19
308;Sloanea;latifolia;Guyane Francaise;0105G;;G;S;;0.83;4;;0.0028;34;18.5;;0.54;;;;;;;;;;;;;;;
565;Sloanea;massoni;Guadeloupe;0188;;;C;6.1;0.88;10;3;0.0028;25;14.8;;0.59;;;18.1;2.8;;68.5;20;9;40;*;139.1;10;;;31
3896;Sloanea;massoni;Martinique;3150;30156;;S;3.8;0.84;8;3;0.0026;28;16.2;;0.58;9.2;5.6;19.3;3.2;8,3;63.6;8;12;37;;137.5;8;5;16873;29
3881;Sloanea;massoni;Martinique;3135;30214;;S;4;0.86;7;2;0.0023;28;17.2;;0.61;10.3;6.5;20.3;3.6;8,8;71.5;7;3;40;;160.6;7;6;19718;35
3904;Sloanea;massoni;Martinique;3158;30204;;S;4;0.93;10;8;0.0023;28;17.6;;0.63;10.4;5.7;26.7;4;8,0;74;9;9;55;;168.6;8;12;18835;37
3884;Sloanea;massoni;Martinique;3138;30208;;S;5.5;0.95;9;5;0.0022;28;18;;0.64;12.6;7.2;24.8;3.7;10,5;74.1;9;7;51;;177.9;9;11;21288;54
2384;Sloanea;rhodantha;Madagascar;1670;16819;;S;2.7;0.61;9;6;0.0033;30;11.9;;0.4;9.3;3.7;12.9;2.3;4,2;46.2;9;8;78;*;99.1;7;9;9320;19
864;Sloanea;rhodantha;Madagascar;0314;00778;;C;1.9;0.63;15;;0.0039;32;10.7;;0.33;;;15.5;2.9;;38.7;14;;13;*;80.1;10;;;26
2388;Sloanea;rhodantha;Madagascar;1674;16818;;C;2.8;0.67;10;7;0.0036;28;11.2;;0.4;8.1;3.6;17.1;2.7;5,8;49.6;7;14;55;*;95.6;8;20;9418;18
3116;Sloanea;sp;Nouvelle Caledonie;2378;22995;;S;2.3;0.57;6;5;0.0026;30;14.2;;0.47;6.9;3.7;11.5;1.9;6,1;44.3;6;13;55;*;79.6;6;12;10693;10
3415;Spondias;mombin;Bresil Amazonie;2671;27303;;S;2.1;0.51;7;6;0.0029;26;10.1;;0.39;6;3.7;11.5;2.2;4,7;42.4;7;7;30;;77.9;7;5;8240;13
938;Staudtia;kamerunensis;Cameroun;0358;00255;;C;12;0.9;16;4;0.0039;18;9.7;;0.54;;;12.9;2.4;;91.5;14;5;27;*;181.4;15;7;;13
3008;Staudtia;kamerunensis;Congo;2270;20969;;C;5.1;0.8;9;3;0.0039;23;10.2;;0.44;5.2;4.3;18.4;2.8;7,0;75.3;9;7;64;*;131.6;9;8;12164;22
1422;Staudtia;kamerunensis;Congo;0755;07706;;C;5.5;0.84;10;;0.0039;25;11.6;;0.46;6.4;5.8;23;3.2;10,3;84.5;10;5;29;*;149.3;10;4;16088;29
1453;Staudtia;kamerunensis;Congo;0786;04768;;C;7.5;0.89;10;4;0.0043;28;12.4;;0.44;7.1;5.3;16.7;2.8;;91.7;10;11;29;*;174.6;6;5;16383;31
1016;Staudtia;kamerunensis;Congo;0400;04768;;C;4.7;0.9;21;4;0.0043;28;12.5;;0.45;;;18.1;2.9;;97.7;20;6;44;*;179.7;22;;;30
940;Staudtia;kamerunensis;Gabon;0359;04128;;C;6.2;0.88;11;3;0.0023;27;16.7;;0.62;;;25.6;3.8;;84.8;13;5;30;*;154.3;14;10;;25
205;Staudtia;kamerunensis;Gabon;0070;00253;;C;11.8;1;10;4;0.0041;22;11.8;;0.54;;;20.2;3.2;;108;20;11;40;*;216.8;6;12;;36
2850;Staudtia;sp;Cameroun;2113;18802;;C;9.5;0.9;9;2;0.0041;21;10.2;;0.49;5.6;3.9;24.3;3.3;14,1;78.9;10;6;86;*;170.8;10;6;15794;25
3325;Staudtia;sp;Gabon;2587;25829;;S;5.5;0.83;7;2;0.0038;23;11;;0.48;5.7;3.6;22.8;3.2;4,7;81.1;7;4;37;*;149.4;7;4;14225;18
1164;Stemonocoleus;micranthus;Congo;0501;05332;;C;2.6;0.66;9;10;0.0035;29;11.9;;0.41;;;19.4;2.2;9,1;57.9;10;7;53;*;111.2;9;13;11968;32
2438;Stenocarpus;trinervis;Nouvelle Caledonie;1724;06111;;S;13.2;1.03;9;5;0.0047;27;12.7;;0.47;9;2;31.7;4.8;15,8;59.3;8;7;84;*;116.8;9;21;14617;27
1249;Stenocarpus;trinervis;Nouvelle Caledonie;0586;06111;;C;10.6;1.04;9;2;0.005;30;12.8;;0.43;10.1;2.2;27.4;4.5;11,1;75.8;10;13;36;*;166.3;10;7;16579;39
619;Stenocarpus;trinervis;Nouvelle Caledonie;0204;00320;;C;10.3;1.06;10;2;0.0052;30;13.1;;0.44;;;31.4;4.7;;74.9;20;4;10;*;154.9;10;;;49
1200;Stephanostegia;sp;Madagascar;0537;05571;;C;9.5;0.95;10;2;0.0028;24;14.5;;0.6;8.7;5.2;30.4;4.4;8,0;87.2;10;5;35;*;175.4;8;4;14813;42
250;Sterculia;pruriens;Guyane Francaise;0085G;;G;C;;0.51;13;;0.0024;41;18;;0.44;;;;;;;;;;;;;;;
2431;Sterculia;pruriens;Guyane Francaise;1717;16697;;C;2.6;0.62;10;3;0.0025;30;15;;0.5;8.8;4.3;12.3;2.1;7,2;54.4;10;5;73;*;100.6;10;6;12557;34
206;Sterculia;pruriens;Guyane Francaise;0070G;;G;S;;0.64;7;;0.0033;40;16.2;;0.41;;;;;;;;;;;;;;;
2441;Sterculia;pruriens;Guyane Francaise;1727;16693;;C;2.2;0.65;10;6;0.0026;30;15.2;;0.51;10.3;4.7;14.8;2.7;8,0;54.5;10;5;90;*;105.4;10;5;14028;31
2427;Sterculia;pruriens;Guyane Francaise;1713;16775;;C;2.4;0.66;10;4;0.0021;26;15.2;;0.58;9.3;5;15.4;3;7,8;47.4;10;8;78;*;99.2;10;8;11772;31
3250;Sterculia;pruriens;Guyane Francaise;2512;23648;;S;2;0.67;3;2;0.0028;33;16.5;;0.5;11.7;5.9;15.2;3.1;6,4;61.6;3;10;88;*;108.9;3;1;12263;34
1106;Sterculia;pruriens;Guyane Francaise;0462G;;G;S;;0.72;5;;0.0032;41;18.8;;0.46;;;;;;;;;;;;;;;
900;Sterculia;rhinopetala;Cameroun;0339;03378;;C;3.7;0.78;16;7;0.0036;28;13.1;;0.47;;;26.9;4.2;;65.9;16;9;50;*;144.7;15;10;;36
974;Sterculia;rhinopetala;Cote d'Ivoire;0376;04096;;C;5.1;0.78;12;;0.0028;22;17.3;;0.79;;;26;4.3;;71.8;10;;40;*;135.9;12;;;36
2853;Sterculia;rhinopetala;Cote d'Ivoire;2116;20016;;R;5.8;0.89;2;;0.0031;27;14.7;;0.54;10.2;4.8;34;4;16,2;80.7;2;;45;*;168.3;2;;15206;60
